Sale Order Item Code,Display Order Code,Store,Date,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Invoice Code,Invoice Created,Item SKU Code,Channel Product Id,Product,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Amount,Quantity Ordered,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
435711-1,S2000065518,schools365,17-08-2025 18:35,,,,INS/25-26/12164,01-09-2025 15:47,BISSTPN002-30,BISSTPN002-30,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61034200,999,663.5,589,1,,0,560.95,0,gst-5,15.8,0,15.8,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065518,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611831,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,02-09-2025 13:19,9.44181E+12,01-09-2025 20:00,Bangalore,,,,17-08-2025 18:40,02-09-2025 18:02,,,,,,502,29AAHCP5883A1Z7,,29141195654,,22-08-2025 18:40,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 30,,,BISSTPN002-30,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435713-0,S2000065519,schools365,17-08-2025 20:51,,,,INS/25-26/11579,18-08-2025 11:10,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,1018,869,1,,0,827.62,0,gst-5,24.24,0,24.24,0,0,2.5,0,2.5,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065519,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611220,17-08-2025 21:02,DELIVERED,DEFAULT,1,1,1,20-08-2025 12:50,9.44181E+12,18-08-2025 18:29,Bangalore,,,,17-08-2025 21:00,20-08-2025 18:02,,,,,,501,29AAHCP5883A1Z7,,29141195654,,22-08-2025 21:00,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435230560607622101-1,OD435230560607622100,FLIPKART 25,17-08-2025 22:34,,,,FAABJ92600000032,18-08-2025 10:49,RBKPB001-4-3P,LSTKSSHDBMHHTHHGKYGUEC2M3,Reebok Prodigy Black School Shoes 3P - 4US,Black,4US,Reebok,FLIPKART 25,FALSE,FALSE,,64041990,2699,2243,2243,1,,0,1900.85,0,Range-5-18,0,342.15,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,1,`435230560607622101,FALSE,COMPLETE,0,INR,1,DELIVERED,,E-Kart Logistics,,Channel,SPOR2611221,17-08-2025 22:42,DELIVERED,DEFAULT,1,1,1,19-08-2025 06:32,FMPP3268487443,18-08-2025 17:40,Bangalore,,,,17-08-2025 22:40,25-08-2025 20:13,,,,,,501,29AAHCP5883A1Z7,,29141195654,,20-08-2025 12:00,0,0,0,,,,Reebok Prodigy Black School Shoes 3P - 4US,,,RBKPB001-4-3P,,DELIVERED,STATUS_NOT_DEFINED,,,,,,,,TRUE,
435715-0,S2000065520,schools365,17-08-2025 22:59,,,,INS/25-26/11580,18-08-2025 11:10,KCSFS002-40,KCSFS002-40,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 40,Navy Blue,40,GOL,schools365,FALSE,FALSE,,61102000,999,1018,869,1,,0,827.62,0,gst-5,24.24,0,24.24,0,0,2.5,0,2.5,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065520,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611222,17-08-2025 23:02,DELIVERED,DEFAULT,1,1,1,19-08-2025 09:54,9.44181E+12,18-08-2025 18:29,Bangalore,,,,17-08-2025 23:00,19-08-2025 12:00,,,,,,501,29AAHCP5883A1Z7,,29141195654,,22-08-2025 23:00,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 40,,,KCSFS002-40,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435717-0,S2000065521,schools365,18-08-2025 07:12,,,,INS/25-26/11581,18-08-2025 11:11,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,996.19,869,1,,0,827.62,0,gst-5,23.72,0,23.72,0,0,2.5,0,2.5,0,0,0.00E+00,,,,127.19,0,0,0,1,SC-S2000065521,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611223,18-08-2025 07:22,DELIVERED,DEFAULT,0,0,0,19-08-2025 18:10,9.44181E+12,18-08-2025 18:29,Bangalore,,,,18-08-2025 07:20,20-08-2025 00:00,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-08-2025 07:20,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435719-0,S2000065521,schools365,18-08-2025 07:12,,,,INS/25-26/11581,18-08-2025 11:11,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,170.81,149,1,205,0,141.9,0,gst-5,4.07,0,4.07,0,0,2.5,0,2.5,0,0,0.00E+00,,,,21.81,0,0,0,1,SC-S2000065521,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611223,18-08-2025 07:22,DELIVERED,DEFAULT,0,0,0,19-08-2025 18:10,9.44181E+12,18-08-2025 18:29,Bangalore,,,,18-08-2025 07:20,20-08-2025 00:00,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-08-2025 07:20,0,0,0,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435727-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISFSS002-10,BISFSS002-10,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 10,Navy Blue,10,GOL,schools365,FALSE,FALSE,,61102000,999,774.56,759,1,,0,722.86,0,gst-5,18.44,0,18.44,0,0,2.5,0,2.5,0,0,0.00E+00,,,,15.56,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 10,,,BISFSS002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435723-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISGOL001-S,BISGOL001-S,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61159500,149,107.15,105,1,,0,100,0,gst-5,2.55,0,2.55,0,0,2.5,0,2.5,0,0,0.00E+00,,,,2.15,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,,,BISGOL001-S,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435723-1,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISGOL001-S,BISGOL001-S,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61159500,149,107.15,105,1,,0,100,0,gst-5,2.55,0,2.55,0,0,2.5,0,2.5,0,0,0.00E+00,,,,2.15,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,,,BISGOL001-S,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435723-2,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISGOL001-S,BISGOL001-S,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61159500,149,107.15,105,1,,0,100,0,gst-5,2.55,0,2.55,0,0,2.5,0,2.5,0,0,0.00E+00,,,,2.15,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,,,BISGOL001-S,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435723-3,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISGOL001-S,BISGOL001-S,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,White,S,GOL,schools365,FALSE,FALSE,,61159500,149,107.15,105,1,,0,100,0,gst-5,2.55,0,2.55,0,0,2.5,0,2.5,0,0,0.00E+00,,,,2.15,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS White Semi Crew Socks - White (Pack of 1)  - Size : S,,,BISGOL001-S,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435733-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISRTSN002-10,BISRTSN002-10,BIS Unisex House Colour T-shirt New - Red - Size : 10,Red,10,GOL,schools365,FALSE,FALSE,,61091000,999,570.46,559,1,,0,532.38,0,gst-5,13.59,0,13.59,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.46,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS Unisex House Colour T-shirt New - Red - Size : 10,,,BISRTSN002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435731-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISSSHN001-22,BISSSHN001-22,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 22,Navy Blue,22,GOL,schools365,FALSE,FALSE,,62034300,999,478.61,469,1,,0,446.66,0,gst-5,11.4,0,11.4,0,0,2.5,0,2.5,0,0,0.00E+00,,,,9.61,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 22,,,BISSSHN001-22,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435731-1,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISSSHN001-22,BISSSHN001-22,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 22,Navy Blue,22,GOL,schools365,FALSE,FALSE,,62034300,999,478.61,469,1,,0,446.66,0,gst-5,11.4,0,11.4,0,0,2.5,0,2.5,0,0,0.00E+00,,,,9.61,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,GOL BIS Sports Unisex Shorts New - Navy Blue - Size : 22,,,BISSSHN001-22,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435729-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISSTPN001-22,BISSTPN001-22,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 22,Navy Blue,22,GOL,schools365,FALSE,FALSE,,61034200,999,580.66,569,1,,0,541.9,0,gst-5,13.83,0,13.83,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.66,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 22,,,BISSTPN001-22,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435721-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISWTS002-10,BISWTS002-10,BIS Unisex T-shirt - White - Size : 10,White,10,GOL,schools365,FALSE,FALSE,,61091000,999,560.25,549,1,,0,522.86,0,gst-5,13.3375,0,13.3375,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.25,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 10,,,BISWTS002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435721-1,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISWTS002-10,BISWTS002-10,BIS Unisex T-shirt - White - Size : 10,White,10,GOL,schools365,FALSE,FALSE,,61091000,999,560.25,549,1,,0,522.86,0,gst-5,13.3375,0,13.3375,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.25,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 10,,,BISWTS002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435721-2,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISWTS002-10,BISWTS002-10,BIS Unisex T-shirt - White - Size : 10,White,10,GOL,schools365,FALSE,FALSE,,61091000,999,560.25,549,1,,0,522.86,0,gst-5,13.3375,0,13.3375,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.25,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 10,,,BISWTS002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435721-3,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,BISWTS002-10,BISWTS002-10,BIS Unisex T-shirt - White - Size : 10,White,10,GOL,schools365,FALSE,FALSE,,61091000,999,560.25,549,1,,0,522.86,0,gst-5,13.3375,0,13.3375,0,0,2.5,0,2.5,0,0,0.00E+00,,,,11.25,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,BIS Unisex T-shirt - White - Size : 10,,,BISWTS002-10,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435725-0,S2000065522,schools365,18-08-2025 08:22,,,,INS/25-26/12165,01-09-2025 15:50,RBKPB001-1,RBKPB001-1,Reebok Prodigy Black School Shoes - 1US,Black,1US,Reebok,schools365,FALSE,FALSE,,64041990,2699,1866.5,1829,1,,0,1550,0,Range-5-18,142.36,0,142.36,0,0,9,0,9,0,0,0.00E+00,,,,37.5,0,0,0,1,SC-S2000065522,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611832,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 19:16,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 08:30,04-09-2025 00:01,,,,,,514,29AAHCP5883A1Z7,,29141195654,,23-08-2025 08:30,0,0,0,,,,Reebok Prodigy Black School Shoes - 1US,,,RBKPB001-1,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435735-0,S2000065523,schools365,18-08-2025 13:38,,,,INS/25-26/11582,18-08-2025 16:40,SUKJ006-3,SUKJ006-3,GOL Kumarans Formal Shorts - Navy Check - 13*24,Navy,13*24,GOL,schools365,FALSE,FALSE,,6203,900,764.5,690,1,226,0,657.14,0,gst-5,18.205,0,18.205,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065523,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611224,18-08-2025 13:42,DELIVERED,DEFAULT,0,0,0,19-08-2025 19:21,9.44181E+12,18-08-2025 18:29,Bangalore,,,,18-08-2025 13:40,20-08-2025 00:00,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-08-2025 13:40,0,0,0,,,,GOL Kumarans Formal Shorts - Navy Check - 13*24,,,SUKJ006-3,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435735-1,S2000065523,schools365,18-08-2025 13:38,,,,INS/25-26/11582,18-08-2025 16:40,SUKJ006-3,SUKJ006-3,GOL Kumarans Formal Shorts - Navy Check - 13*24,Navy,13*24,GOL,schools365,FALSE,FALSE,,6203,900,764.5,690,1,226,0,657.14,0,gst-5,18.205,0,18.205,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065523,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611224,18-08-2025 13:42,DELIVERED,DEFAULT,0,0,0,19-08-2025 19:21,9.44181E+12,18-08-2025 18:29,Bangalore,,,,18-08-2025 13:40,20-08-2025 00:00,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-08-2025 13:40,0,0,0,,,,GOL Kumarans Formal Shorts - Navy Check - 13*24,,,SUKJ006-3,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435737-0,EXC-S2000065524,schools365,18-08-2025 15:27,,,,INS/25-26/12117,29-08-2025 16:24,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,999,869,1,,0,827.62,0,gst-5,23.79,0,23.79,0,0,2.5,0,2.5,0,0,0.00E+00,,,,130,0,0,0,1,SC-EXC-S2000065524,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611225,18-08-2025 15:32,DELIVERED,DEFAULT,1,1,1,30-08-2025 18:19,9.44181E+12,29-08-2025 17:05,Bangalore,,,,18-08-2025 15:30,31-08-2025 00:01,,,,,,501,29AAHCP5883A1Z7,,29141195654,,23-08-2025 15:30,0,0,0,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435739-0,S2000065525,schools365,18-08-2025 15:55,,,,INS/25-26/12105,29-08-2025 11:40,BISFSS002-14,BISFSS002-14,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,Navy Blue,14,GOL,schools365,FALSE,FALSE,,61102000,999,908,759,1,,0,722.86,0,gst-5,21.62,0,21.62,0,0,2.5,0,2.5,0,0,0.00E+00,,,,149,0,0,0,1,SC-S2000065525,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611765,29-08-2025 11:35,DELIVERED,DEFAULT,1,1,1,30-08-2025 14:30,9.44181E+12,29-08-2025 17:05,Bangalore,,,,18-08-2025 16:00,30-08-2025 18:02,,,,,,501,29AAHCP5883A1Z7,,29141195654,,23-08-2025 16:00,0,0,0,,,,GOL BIS  Fullsleeve Unisex Sweatshirt - Navy Blue - Size : 14,,,BISFSS002-14,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
435236893944816100-1,OD435236893944816100,FLIPKART 25,18-08-2025 16:10,,,,FAABJ92600000036,20-08-2025 11:08,RBKPW002-14-3P,LSTSHOHDNSWMMWZHHUJBPBYU1,Reebok Prodigy White School Shoes 3P - 14US,White,14US,Reebok,FLIPKART 25,FALSE,FALSE,,64041990,2999,2542,2542,1,,0,2154.24,0,Range-5-18,0,387.76,0,0,0,0,18,0,0,0,0.00E+00,,,,0,0,0,0,1,`435236893944816100,FALSE,COMPLETE,0,INR,1,DELIVERED,,E-Kart Logistics,,Channel,SPOR2611226,18-08-2025 16:22,DELIVERED,DEFAULT,1,1,1,21-08-2025 03:43,FMPC5114984379,20-08-2025 16:00,Bangalore,,,,18-08-2025 16:20,24-08-2025 00:13,,,,,,501,29AAHCP5883A1Z7,,29141195654,,21-08-2025 12:00,0,0,0,,,,Reebok Prodigy White School Shoes 3P - 14US,,,RBKPW002-14-3P,,DELIVERED,STATUS_NOT_DEFINED,,,,,,,,TRUE,
435741-0,S2000065526,schools365,18-08-2025 17:11,,,,INS/25-26/12166,01-09-2025 15:50,BISSTPN001-28,BISSTPN001-28,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 28,Navy Blue,28,GOL,schools365,FALSE,FALSE,,61034200,999,1073.5,999,1,,0,951.43,0,gst-5,25.56,0,25.56,0,0,2.5,0,2.5,0,0,0.00E+00,,,,74.5,0,0,0,1,SC-S2000065526,FALSE,COMPLETE,0,INR,1,DELIVERED,,Delhivery_SC,DELHIVERY_SC,Self,SPOR2611833,01-09-2025 12:15,DELIVERED,DEFAULT,0,0,0,03-09-2025 13:37,9.44181E+12,01-09-2025 20:00,Bangalore,,,,18-08-2025 17:20,03-09-2025 18:00,,,,,,502,29AAHCP5883A1Z7,,29141195654,,23-08-2025 17:20,0,0,0,,,,GOL BIS  Sports Unisex Trackpant New - Navy Blue - Size : 28,,,BISSTPN001-28,,DL-DELIVERED,DELIVERED_TO_CUSTOMER,,,,,,cashfree,,FALSE,
