Sale Order Item Code,Display Order Code,Store,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Require Customization,COD,Shipping Address Id,Category,Invoice Code,Invoice Created,EWayBill No,EWayBill Date,EWayBill Valid Till,Billing Address City,Billing Address State,Billing Address Country,Billing Address Pincode,Billing Address Latitude,Billing Address Longitude,Shipping Method,Item SKU Code,Channel Product Id,Item Type Name,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Selling Price,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Order Date as dd/mm/yyyy hh:MM:ss,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
445524-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
445524-1,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
445526-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
445528-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,KCSFS001-30,KCSFS001-30,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,917.64,869,,0,,0,gst-5,,,,,,,,,,,,,,,48.64,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,,,KCSFS001-30,,,,,,,,,cashfree,,FALSE,
445530-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
445530-1,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
445532-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,157.34,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.34,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
445534-0,S2000067718,Online,,,,FALSE,0,11436924,School Accessories,,,,,,BANGALORE,Karnataka,IN,560061,,,STD,KCSFS002-36,KCSFS002-36,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,Navy Blue,36,GOL,schools365,FALSE,FALSE,,61102000,999,949.32,899,,0,,0,gst-5,,,,,,,,,,,,,,,50.32,0,0,0,1,18-02-2026 21:26,SC-S2000067718,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:30,18-02-2026 21:32,,,,,,,,,,,23-02-2026 21:30,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 36,,,KCSFS002-36,,,,,,,,,cashfree,,FALSE,
445536-0,S2000067719,Online,,,,FALSE,0,11436934,School Accessories,,,,,,Bangalore,Karnataka,IN,560109,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,18-02-2026 21:33,SC-S2000067719,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:41,18-02-2026 21:42,,,,,,,,,,,23-02-2026 21:41,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
445536-1,S2000067719,Online,,,,FALSE,0,11436934,School Accessories,,,,,,Bangalore,Karnataka,IN,560109,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,18-02-2026 21:33,SC-S2000067719,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:41,18-02-2026 21:42,,,,,,,,,,,23-02-2026 21:41,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
445536-2,S2000067719,Online,,,,FALSE,0,11436934,School Accessories,,,,,,Bangalore,Karnataka,IN,560109,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,37.25,0,0,0,1,18-02-2026 21:33,SC-S2000067719,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:41,18-02-2026 21:42,,,,,,,,,,,23-02-2026 21:41,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
445538-0,S2000067719,Online,,,,FALSE,0,11436934,School Accessories,,,,,,Bangalore,Karnataka,IN,560109,,,STD,SSGOL006-9,SSGOL006-9,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,186.25,149,205,0,,0,gst-5,,,,,,,,,,,,,,,37.25,0,0,0,1,18-02-2026 21:33,SC-S2000067719,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:41,18-02-2026 21:42,,,,,,,,,,,23-02-2026 21:41,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",,,SSGOL006-9,,,,,,,,,cashfree,,FALSE,
445540-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,151.97,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,2.97,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
445542-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2232.58,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,43.58,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
445544-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,151.97,149,205,0,,0,gst-5,,,,,,,,,,,,,,,2.97,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
445546-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SMSSP144-28,SMSSP144-28,Speedo Sri Kumaran Essential Endurance Boys Jammer - Navy Blue : Size - 28,Navy Blue,28,Speedo,schools365,FALSE,FALSE,,61123100,1049,1198.39,1175,205,0,,0,gst-5,,,,,,,,,,,,,,,23.39,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,Speedo Sri Kumaran Essential Endurance Boys Jammer - Navy Blue : Size - 28,,,SMSSP144-28,,,,,,,,,cashfree,,FALSE,
445548-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KYTP002-32,KYTP002-32,GOL Sri Kumaran Yogapant - Black - Size : 32,Black,32,GOL,schools365,FALSE,FALSE,,61034200,999,651.72,639,,0,,0,gst-5,,,,,,,,,,,,,,,12.72,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 32,,,KYTP002-32,,,,,,,,,cashfree,,FALSE,
445550-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KCSLS002-34,KCSLS002-34,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,855.7,839,,0,,0,gst-5,,,,,,,,,,,,,,,16.7,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,GOL Sri Kumaran Sweaters CBSE - Sleeveless - Navy Blue - Size : 34,,,KCSLS002-34,,,,,,,,,cashfree,,FALSE,
445552-0,S2000067720,Online,,,,FALSE,0,11436941,School Accessories,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,916.9,899,,0,,0,gst-5,,,,,,,,,,,,,,,17.9,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
445554-0,S2000067720,Online,,,,FALSE,0,11436941,Swimming-Goggles,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SCGSP215,SCGSP215,Speedo Skoogle Swimming Goggle - Blue & Green,Blue & Green,Onesize,GOL,schools365,FALSE,FALSE,,,699,784.31,769,489.3,0,,0,gst-5,,,,,,,,,,,,,,,15.31,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,Speedo Skoogle Swimming Goggle - Blue & Green,,,SCGSP215,,,,,,,,,cashfree,,FALSE,
445555-0,S2000067720,Online,,,,FALSE,0,11436941,Swimming-Goggles,,,,,,Bengaluru,Karnataka,IN,560062,,,STD,SCGSP214,SCGSP214,Speedo Moulded Silicone Jr Swimming Cap - Navy,Navy,Onesize,GOL,schools365,FALSE,FALSE,,,649,689.46,676,419.3,0,,0,gst-5,,,,,,,,,,,,,,,13.46,0,0,0,1,18-02-2026 21:42,SC-S2000067720,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 21:50,18-02-2026 21:52,,,,,,,,,,,23-02-2026 21:50,,,,,,,Speedo Moulded Silicone Jr Swimming Cap - Navy,,,SCGSP214,,,,,,,,,cashfree,,FALSE,
1152388232.1-1,5153338960,Ajio,,,,FALSE,0,11436958,School Accessories,AJPS71,19-02-2026 11:56,,,,BANGALORE,Karnataka,IN,560003,,,STD,RBKPB001-10C-3P,702131254-702131254001,Reebok Prodigy Black School Shoes 3P - 10K,Black,10KUS,Reebok,AJIO,FALSE,FALSE,,64041990,2699,1812.37,1812.37,,0,1726.07,0,Range-5-18,43.15,0,43.15,0,0,2.5,0,2.5,0,0,0.00E+00,,,,0,0,0,0,1,18-02-2026 21:56,1152388232,FALSE,COMPLETE,0,INR,1,DELIVERED,,XPRESSBEES,,Channel,PULS00242,18-02-2026 22:15,DELIVERED,DEFAULT,1,1,1,21-02-2026 20:13,1.36706E+12,19-02-2026 16:40,Bangalore new,,,,18-02-2026 22:10,21-02-2026 20:13,,,,,,1,29AAHCP5883A1Z7,29AABCR1718E1ZL,,,19-02-2026 00:00,0,0,0,,,,Reebok Prodigy Black School Shoes 3P - 10K,BA000764,,702131254-702131254001,,DELIVERED,STATUS_NOT_DEFINED,,,,,,,,TRUE,
445556-0,S2000067721,Online,,,,FALSE,0,11436982,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,198.66,149,205,0,,0,gst-5,,,,,,,,,,,,,,,49.66,0,0,0,1,18-02-2026 22:11,SC-S2000067721,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:20,18-02-2026 22:20,,,,,,,,,,,23-02-2026 22:20,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
445558-0,S2000067721,Online,,,,FALSE,0,11436982,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,198.67,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,49.67,0,0,0,1,18-02-2026 22:11,SC-S2000067721,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:20,18-02-2026 22:20,,,,,,,,,,,23-02-2026 22:20,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
445560-0,S2000067721,Online,,,,FALSE,0,11436982,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,198.67,149,205,0,,0,gst-5,,,,,,,,,,,,,,,49.67,0,0,0,1,18-02-2026 22:11,SC-S2000067721,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:20,18-02-2026 22:20,,,,,,,,,,,23-02-2026 22:20,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
445562-0,S2000067722,Online,,,,FALSE,0,11436984,School Accessories,,,,,,Bangalore,Karnataka,IN,560109,,,STD,KCSFS001-28,KCSFS001-28,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 28,Navy Blue,28,GOL,schools365,FALSE,FALSE,,61102000,999,1018,869,,0,,0,gst-5,,,,,,,,,,,,,,,149,0,0,0,1,18-02-2026 22:17,SC-S2000067722,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:20,18-02-2026 22:20,,,,,,,,,,,23-02-2026 22:20,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 28,,,KCSFS001-28,,,,,,,,,cashfree,,FALSE,
445564-0,S2000067723,Online,,,,FALSE,0,11436998,School Accessories,,,,,,Bangalore ,Karnataka,IN,560109,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.42,0,0,0,1,18-02-2026 22:22,SC-S2000067723,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:30,18-02-2026 22:32,,,,,,,,,,,23-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
445564-1,S2000067723,Online,,,,FALSE,0,11436998,School Accessories,,,,,,Bangalore ,Karnataka,IN,560109,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,8.42,0,0,0,1,18-02-2026 22:22,SC-S2000067723,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:30,18-02-2026 22:32,,,,,,,,,,,23-02-2026 22:30,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
445566-0,S2000067723,Online,,,,FALSE,0,11436998,School Accessories,,,,,,Bangalore ,Karnataka,IN,560109,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,157.42,149,205,0,,0,gst-5,,,,,,,,,,,,,,,8.42,0,0,0,1,18-02-2026 22:22,SC-S2000067723,FALSE,PROCESSING,0,INR,1,UNFULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:30,18-02-2026 22:32,,,,,,,,,,,23-02-2026 22:30,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
445568-0,S2000067723,Online,,,,FALSE,0,11436998,School Accessories,,,,,,Bangalore ,Karnataka,IN,560109,,,STD,RBKPB002-12,RBKPB002-12,Reebok Prodigy Black School Shoes - 12US,Black,12US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2312.74,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,123.74,0,0,0,1,18-02-2026 22:22,SC-S2000067723,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 22:30,18-02-2026 22:32,,,,,,,,,,,23-02-2026 22:30,,,,,,,Reebok Prodigy Black School Shoes - 12US,,,RBKPB002-12,,,,,,,,,cashfree,,FALSE,
445570-0,S2000067724,Online,,,,FALSE,0,11437068,School Accessories,,,,,,Bangalore,Karnataka,IN,560082,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,154.6,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.6,0,0,0,1,18-02-2026 23:55,SC-S2000067724,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 23:59,19-02-2026 00:05,,,,,,,,,,,23-02-2026 23:59,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
445570-1,S2000067724,Online,,,,FALSE,0,11437068,School Accessories,,,,,,Bangalore,Karnataka,IN,560082,,,STD,SSGOL004-3,SSGOL004-3,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,Blue,L,GOL,schools365,FALSE,FALSE,,61159500,149,154.6,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.6,0,0,0,1,18-02-2026 23:55,SC-S2000067724,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 23:59,19-02-2026 00:05,,,,,,,,,,,23-02-2026 23:59,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - L,,,SSGOL004-3,,,,,,,,,cashfree,,FALSE,
445572-0,S2000067724,Online,,,,FALSE,0,11437068,School Accessories,,,,,,Bangalore,Karnataka,IN,560082,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,154.6,149,205,0,,0,gst-5,,,,,,,,,,,,,,,5.6,0,0,0,1,18-02-2026 23:55,SC-S2000067724,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,,,,,,,,,,,Bangalore new,,,,18-02-2026 23:59,19-02-2026 00:05,,,,,,,,,,,23-02-2026 23:59,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
